timestamp,solar_wind_speed,solar_wind_density,bz_component,solar_wind_pressure,bz_min_3h,dst_index,month,sin_month,cos_month,season,hour_interval,bz_negative,is_solar_maximum,is_storm
2019-01-02 02:00:00,380.0,1.8,-0.4,259920.0,-0.4,-12.0,1,0.49999999999999994,0.8660254037844387,hiver,0h-3h,1.0,0,0
2019-01-02 03:00:00,379.0,2.0,-0.2,287282.0,-0.4,-12.0,1,0.49999999999999994,0.8660254037844387,hiver,3h-6h,1.0,0,0
2019-01-02 04:00:00,385.0,2.0,-0.9,296450.0,-0.9,-12.0,1,0.49999999999999994,0.8660254037844387,hiver,3h-6h,1.0,0,0
2019-01-02 05:00:00,377.0,2.3,-0.6,326896.69999999995,-0.9,-14.0,1,0.49999999999999994,0.8660254037844387,hiver,3h-6h,1.0,0,0
2019-01-02 06:00:00,377.0,2.2,-1.0,312683.80000000005,-1.0,-15.0,1,0.49999999999999994,0.8660254037844387,hiver,6h-9h,1.0,0,0
2019-01-02 07:00:00,375.0,2.0,-0.8,281250.0,-1.0,-15.0,1,0.49999999999999994,0.8660254037844387,hiver,6h-9h,1.0,0,0
2019-01-02 08:00:00,370.0,2.0,-0.1,273800.0,-1.0,-13.0,1,0.49999999999999994,0.8660254037844387,hiver,6h-9h,1.0,0,0
2019-01-02 09:00:00,369.0,2.1,0.0,285938.10000000003,-0.8,-12.0,1,0.49999999999999994,0.8660254037844387,hiver,9h-12h,0.0,0,0
2019-01-02 10:00:00,366.0,2.2,0.6,294703.2,-0.1,-11.0,1,0.49999999999999994,0.8660254037844387,hiver,9h-12h,0.0,0,0
2019-01-02 11:00:00,364.0,2.2,0.4,291491.2,0.0,-9.0,1,0.49999999999999994,0.8660254037844387,hiver,9h-12h,0.0,0,0
2019-01-02 12:00:00,365.0,1.9,0.8,253127.5,0.4,-8.0,1,0.49999999999999994,0.8660254037844387,hiver,12h-15h,0.0,0,0
2019-01-02 13:00:00,360.0,1.7,0.4,220320.0,0.4,-6.0,1,0.49999999999999994,0.8660254037844387,hiver,12h-15h,0.0,0,0
2019-01-02 14:00:00,355.0,1.7,-0.2,214242.5,-0.2,-6.0,1,0.49999999999999994,0.8660254037844387,hiver,12h-15h,1.0,0,0
2019-01-02 15:00:00,352.0,1.6,-0.8,198246.40000000002,-0.8,-5.0,1,0.49999999999999994,0.8660254037844387,hiver,15h-18h,1.0,0,0
2019-01-02 16:00:00,353.0,1.8,-1.1,224296.2,-1.1,-5.0,1,0.49999999999999994,0.8660254037844387,hiver,15h-18h,1.0,0,0
2019-01-02 17:00:00,346.0,1.9,-1.1,227460.4,-1.1,-7.0,1,0.49999999999999994,0.8660254037844387,hiver,15h-18h,1.0,0,0
2019-01-02 18:00:00,338.0,2.2,-0.9,251336.80000000002,-1.1,-10.0,1,0.49999999999999994,0.8660254037844387,hiver,18h-21h,1.0,0,0
2019-01-02 19:00:00,337.0,2.0,-1.0,227138.0,-1.1,-14.0,1,0.49999999999999994,0.8660254037844387,hiver,18h-21h,1.0,0,0
2019-01-02 20:00:00,336.0,2.2,-0.7,248371.2,-1.0,-14.0,1,0.49999999999999994,0.8660254037844387,hiver,18h-21h,1.0,0,0
2019-01-02 21:00:00,343.0,3.7,0.3,435301.30000000005,-1.0,-12.0,1,0.49999999999999994,0.8660254037844387,hiver,21h-24h,0.0,0,0
2019-01-02 22:00:00,343.0,4.1,-0.5,482360.89999999997,-0.7,-9.0,1,0.49999999999999994,0.8660254037844387,hiver,21h-24h,1.0,0,0
2019-01-02 23:00:00,343.0,3.9,-0.9,458831.1,-0.9,-7.0,1,0.49999999999999994,0.8660254037844387,hiver,21h-24h,1.0,0,0
2019-01-03 00:00:00,343.0,4.2,-0.4,494125.80000000005,-0.9,-6.0,1,0.49999999999999994,0.8660254037844387,hiver,0h-3h,1.0,0,0
2019-01-03 01:00:00,353.0,4.5,0.4,560740.5,-0.9,-4.0,1,0.49999999999999994,0.8660254037844387,hiver,0h-3h,0.0,0,0
2019-01-03 02:00:00,354.0,4.8,0.2,601516.7999999999,-0.4,-5.0,1,0.49999999999999994,0.8660254037844387,hiver,0h-3h,0.0,0,0
2019-01-03 03:00:00,349.0,4.9,-0.2,596824.9,-0.2,-4.0,1,0.49999999999999994,0.8660254037844387,hiver,3h-6h,1.0,0,0
2019-01-03 04:00:00,335.0,4.7,-1.2,527457.5,-1.2,-5.0,1,0.49999999999999994,0.8660254037844387,hiver,3h-6h,1.0,0,0
2019-01-03 05:00:00,334.0,4.9,-1.0,546624.4,-1.2,-7.0,1,0.49999999999999994,0.8660254037844387,hiver,3h-6h,1.0,0,0
2019-01-03 06:00:00,336.0,4.8,-1.0,541900.7999999999,-1.2,-8.0,1,0.49999999999999994,0.8660254037844387,hiver,6h-9h,1.0,0,0
2019-01-03 07:00:00,337.0,4.7,-1.0,533774.3,-1.0,-9.0,1,0.49999999999999994,0.8660254037844387,hiver,6h-9h,1.0,0,0
2019-01-03 08:00:00,328.0,4.4,-0.8,473369.60000000003,-1.0,-10.0,1,0.49999999999999994,0.8660254037844387,hiver,6h-9h,1.0,0,0
2019-01-03 09:00:00,313.0,4.1,-1.1,401672.89999999997,-1.1,-12.0,1,0.49999999999999994,0.8660254037844387,hiver,9h-12h,1.0,0,0
2019-01-03 10:00:00,310.0,4.1,-1.3,394009.99999999994,-1.3,-13.0,1,0.49999999999999994,0.8660254037844387,hiver,9h-12h,1.0,0,0
2019-01-03 11:00:00,308.0,4.0,-0.9,379456.0,-1.3,-13.0,1,0.49999999999999994,0.8660254037844387,hiver,9h-12h,1.0,0,0
2019-01-03 12:00:00,307.0,4.0,-1.0,376996.0,-1.3,-13.0,1,0.49999999999999994,0.8660254037844387,hiver,12h-15h,1.0,0,0
2019-01-03 13:00:00,306.0,3.8,-0.3,355816.8,-1.0,-11.0,1,0.49999999999999994,0.8660254037844387,hiver,12h-15h,1.0,0,0
2019-01-03 14:00:00,304.0,4.2,-2.0,388147.2,-2.0,-7.0,1,0.49999999999999994,0.8660254037844387,hiver,12h-15h,1.0,0,0
2019-01-03 15:00:00,304.0,3.8,-1.0,351180.8,-2.0,-4.0,1,0.49999999999999994,0.8660254037844387,hiver,15h-18h,1.0,0,0
2019-01-03 16:00:00,311.0,4.8,0.0,464260.8,-2.0,-1.0,1,0.49999999999999994,0.8660254037844387,hiver,15h-18h,0.0,0,0
2019-01-03 17:00:00,308.0,4.9,-1.2,464833.60000000003,-1.2,1.0,1,0.49999999999999994,0.8660254037844387,hiver,15h-18h,1.0,0,0
2019-01-03 18:00:00,308.0,5.7,-2.4,540724.8,-2.4,0.0,1,0.49999999999999994,0.8660254037844387,hiver,18h-21h,1.0,0,0
2019-01-03 19:00:00,307.0,6.2,-0.9,584343.8,-2.4,1.0,1,0.49999999999999994,0.8660254037844387,hiver,18h-21h,1.0,0,0
2019-01-03 20:00:00,309.0,6.5,-0.7,620626.5,-2.4,3.0,1,0.49999999999999994,0.8660254037844387,hiver,18h-21h,1.0,0,0
2019-01-03 21:00:00,309.0,6.5,-0.0,620626.5,-0.9,4.0,1,0.49999999999999994,0.8660254037844387,hiver,21h-24h,0.0,0,0
2019-01-03 22:00:00,301.0,6.7,-0.4,607026.7000000001,-0.7,1.0,1,0.49999999999999994,0.8660254037844387,hiver,21h-24h,1.0,0,0
2019-01-03 23:00:00,303.0,7.2,0.7,661024.8,-0.4,1.0,1,0.49999999999999994,0.8660254037844387,hiver,21h-24h,0.0,0,0
2019-01-04 00:00:00,303.0,6.8,-0.1,624301.2,-0.4,0.0,1,0.49999999999999994,0.8660254037844387,hiver,0h-3h,1.0,0,0
2019-01-04 01:00:00,300.0,5.1,-2.4,458999.99999999994,-2.4,-3.0,1,0.49999999999999994,0.8660254037844387,hiver,0h-3h,1.0,0,0
2019-01-04 02:00:00,293.0,4.4,-1.0,377735.60000000003,-2.4,-5.0,1,0.49999999999999994,0.8660254037844387,hiver,0h-3h,1.0,0,0
2019-01-04 03:00:00,308.0,5.6,0.9,531238.4,-2.4,-6.0,1,0.49999999999999994,0.8660254037844387,hiver,3h-6h,0.0,0,0
2019-01-04 04:00:00,313.0,6.1,0.2,597610.9,-1.0,-3.0,1,0.49999999999999994,0.8660254037844387,hiver,3h-6h,0.0,0,0
2019-01-04 05:00:00,312.0,7.1,-0.1,691142.4,-0.1,1.0,1,0.49999999999999994,0.8660254037844387,hiver,3h-6h,1.0,0,0
2019-01-04 06:00:00,315.0,7.5,-1.3,744187.5,-1.3,2.0,1,0.49999999999999994,0.8660254037844387,hiver,6h-9h,1.0,0,0
2019-01-04 07:00:00,313.0,8.2,-1.3,803345.7999999999,-1.3,1.0,1,0.49999999999999994,0.8660254037844387,hiver,6h-9h,1.0,0,0
2019-01-04 08:00:00,316.0,9.7,0.8,968603.2,-1.3,0.0,1,0.49999999999999994,0.8660254037844387,hiver,6h-9h,0.0,0,0
2019-01-04 09:00:00,310.0,9.0,-1.8,864900.0,-1.8,-4.0,1,0.49999999999999994,0.8660254037844387,hiver,9h-12h,1.0,0,0
2019-01-04 10:00:00,314.0,9.8,-1.4,966240.8,-1.8,-5.0,1,0.49999999999999994,0.8660254037844387,hiver,9h-12h,1.0,0,0
2019-01-04 11:00:00,312.0,10.6,1.2,1031846.4,-1.8,-4.0,1,0.49999999999999994,0.8660254037844387,hiver,9h-12h,0.0,0,0
2019-01-04 12:00:00,315.0,13.1,-1.4,1299847.5,-1.4,2.0,1,0.49999999999999994,0.8660254037844387,hiver,12h-15h,1.0,0,0
2019-01-04 13:00:00,314.0,13.9,-3.9,1370484.4000000001,-3.9,3.0,1,0.49999999999999994,0.8660254037844387,hiver,12h-15h,1.0,0,0
2019-01-04 14:00:00,310.0,14.8,-4.5,1422280.0,-4.5,3.0,1,0.49999999999999994,0.8660254037844387,hiver,12h-15h,1.0,0,0
2019-01-04 15:00:00,312.0,13.5,-4.5,1314144.0,-4.5,-1.0,1,0.49999999999999994,0.8660254037844387,hiver,15h-18h,1.0,0,0
2019-01-04 16:00:00,315.0,13.0,1.5,1289925.0,-4.5,-5.0,1,0.49999999999999994,0.8660254037844387,hiver,15h-18h,0.0,0,0
2019-01-04 17:00:00,330.0,20.1,-0.1,2188890.0,-4.5,4.0,1,0.49999999999999994,0.8660254037844387,hiver,15h-18h,1.0,0,0
2019-01-04 18:00:00,345.0,27.7,-3.4,3296992.5,-3.4,8.0,1,0.49999999999999994,0.8660254037844387,hiver,18h-21h,1.0,0,0
2019-01-04 19:00:00,343.0,24.0,-0.1,2823576.0,-3.4,0.0,1,0.49999999999999994,0.8660254037844387,hiver,18h-21h,1.0,0,0
2019-01-04 20:00:00,337.0,24.0,-1.1,2725656.0,-3.4,-1.0,1,0.49999999999999994,0.8660254037844387,hiver,18h-21h,1.0,0,0
2019-01-04 21:00:00,335.0,27.4,-2.1,3074965.0,-2.1,6.0,1,0.49999999999999994,0.8660254037844387,hiver,21h-24h,1.0,0,0
2019-01-04 22:00:00,344.0,35.7,-3.5,4224595.2,-3.5,8.0,1,0.49999999999999994,0.8660254037844387,hiver,21h-24h,1.0,0,0
2019-01-04 23:00:00,342.0,36.2,-5.9,4234096.800000001,-5.9,-1.0,1,0.49999999999999994,0.8660254037844387,hiver,21h-24h,1.0,0,0
2019-01-05 00:00:00,353.0,31.3,0.4,3900261.7,-5.9,-9.0,1,0.49999999999999994,0.8660254037844387,hiver,0h-3h,0.0,0,0
2019-01-05 01:00:00,365.0,28.0,-1.0,3730300.0,-5.9,-11.0,1,0.49999999999999994,0.8660254037844387,hiver,0h-3h,1.0,0,0
2019-01-05 02:00:00,362.0,33.7,-2.0,4416182.800000001,-2.0,-8.0,1,0.49999999999999994,0.8660254037844387,hiver,0h-3h,1.0,0,0
2019-01-05 03:00:00,353.0,33.9,-2.5,4224245.1,-2.5,-9.0,1,0.49999999999999994,0.8660254037844387,hiver,3h-6h,1.0,0,0
2019-01-05 04:00:00,380.0,22.6,0.2,3263440.0,-2.5,-6.0,1,0.49999999999999994,0.8660254037844387,hiver,3h-6h,0.0,0,0
2019-01-05 05:00:00,407.0,19.6,-4.0,3246720.4000000004,-4.0,-1.0,1,0.49999999999999994,0.8660254037844387,hiver,3h-6h,1.0,0,0
2019-01-05 06:00:00,416.0,15.6,4.2,2699673.6,-4.0,-18.0,1,0.49999999999999994,0.8660254037844387,hiver,6h-9h,0.0,0,0
2019-01-05 07:00:00,421.0,11.5,2.7,2038271.5,-4.0,-17.0,1,0.49999999999999994,0.8660254037844387,hiver,6h-9h,0.0,0,0
2019-01-05 08:00:00,437.0,9.5,-7.1,1814205.5,-7.1,-15.0,1,0.49999999999999994,0.8660254037844387,hiver,6h-9h,1.0,0,0
2019-01-05 09:00:00,480.0,6.3,0.9,1451520.0,-7.1,-22.0,1,0.49999999999999994,0.8660254037844387,hiver,9h-12h,0.0,0,0
2019-01-05 10:00:00,482.0,6.1,3.3,1417176.4,-7.1,-20.0,1,0.49999999999999994,0.8660254037844387,hiver,9h-12h,0.0,0,0
2019-01-05 11:00:00,484.0,5.8,3.5,1358684.8,0.9,-16.0,1,0.49999999999999994,0.8660254037844387,hiver,9h-12h,0.0,0,0
2019-01-05 12:00:00,482.0,6.9,5.3,1603035.6,3.3,-12.0,1,0.49999999999999994,0.8660254037844387,hiver,12h-15h,0.0,0,0
2019-01-05 13:00:00,484.0,6.0,0.7,1405536.0,0.7,-13.0,1,0.49999999999999994,0.8660254037844387,hiver,12h-15h,0.0,0,0
2019-01-05 14:00:00,480.0,5.0,1.3,1152000.0,0.7,-16.0,1,0.49999999999999994,0.8660254037844387,hiver,12h-15h,0.0,0,0
2019-01-05 15:00:00,461.0,5.3,4.4,1126361.3,0.7,-15.0,1,0.49999999999999994,0.8660254037844387,hiver,15h-18h,0.0,0,0
2019-01-05 16:00:00,471.0,3.9,1.1,865179.9,1.1,-10.0,1,0.49999999999999994,0.8660254037844387,hiver,15h-18h,0.0,0,0
2019-01-05 17:00:00,508.0,2.5,-0.2,645160.0,-0.2,-14.0,1,0.49999999999999994,0.8660254037844387,hiver,15h-18h,1.0,0,0
2019-01-05 18:00:00,508.0,2.6,0.4,670966.4,-0.2,-16.0,1,0.49999999999999994,0.8660254037844387,hiver,18h-21h,0.0,0,0
2019-01-05 19:00:00,511.0,2.2,1.4,574466.2000000001,-0.2,-12.0,1,0.49999999999999994,0.8660254037844387,hiver,18h-21h,0.0,0,0
2019-01-05 20:00:00,517.0,2.6,0.3,694951.4,0.3,-9.0,1,0.49999999999999994,0.8660254037844387,hiver,18h-21h,0.0,0,0
2019-01-05 21:00:00,532.0,2.9,-1.2,820769.6,-1.2,-11.0,1,0.49999999999999994,0.8660254037844387,hiver,21h-24h,1.0,0,0
2019-01-05 22:00:00,531.0,2.8,-0.6,789490.7999999999,-1.2,-17.0,1,0.49999999999999994,0.8660254037844387,hiver,21h-24h,1.0,0,0
2019-01-05 23:00:00,512.0,3.2,1.8,838860.8,-1.2,-24.0,1,0.49999999999999994,0.8660254037844387,hiver,21h-24h,0.0,0,0
2019-01-06 00:00:00,514.0,3.7,0.4,977525.2000000001,-0.6,-22.0,1,0.49999999999999994,0.8660254037844387,hiver,0h-3h,0.0,0,0
2019-01-06 01:00:00,505.0,3.3,-0.5,841582.5,-0.5,-20.0,1,0.49999999999999994,0.8660254037844387,hiver,0h-3h,1.0,0,0
2019-01-06 02:00:00,492.0,3.0,-2.0,726192.0,-2.0,-17.0,1,0.49999999999999994,0.8660254037844387,hiver,0h-3h,1.0,0,0
2019-01-06 03:00:00,491.0,3.1,-1.8,747351.1,-2.0,-18.0,1,0.49999999999999994,0.8660254037844387,hiver,3h-6h,1.0,0,0
2019-01-06 04:00:00,488.0,2.8,-2.1,666803.2,-2.1,-18.0,1,0.49999999999999994,0.8660254037844387,hiver,3h-6h,1.0,0,0
2019-01-06 05:00:00,489.0,3.1,0.8,741275.1,-2.1,-19.0,1,0.49999999999999994,0.8660254037844387,hiver,3h-6h,0.0,0,0
2019-01-06 06:00:00,477.0,3.3,-1.0,750845.7,-2.1,-16.0,1,0.49999999999999994,0.8660254037844387,hiver,6h-9h,1.0,0,0
2019-01-06 07:00:00,501.0,4.0,1.3,1004004.0,-1.0,-15.0,1,0.49999999999999994,0.8660254037844387,hiver,6h-9h,0.0,0,0
2019-01-06 08:00:00,499.0,3.9,-0.1,971103.9,-1.0,-15.0,1,0.49999999999999994,0.8660254037844387,hiver,6h-9h,1.0,0,0
2019-01-06 09:00:00,492.0,3.5,-0.4,847224.0,-0.4,-17.0,1,0.49999999999999994,0.8660254037844387,hiver,9h-12h,1.0,0,0
2019-01-06 10:00:00,502.0,4.1,1.2,1033216.3999999999,-0.4,-16.0,1,0.49999999999999994,0.8660254037844387,hiver,9h-12h,0.0,0,0
2019-01-06 11:00:00,517.0,4.4,-0.7,1176071.6,-0.7,-11.0,1,0.49999999999999994,0.8660254037844387,hiver,9h-12h,1.0,0,0
2019-01-06 12:00:00,498.0,3.4,-0.2,843213.6,-0.7,-13.0,1,0.49999999999999994,0.8660254037844387,hiver,12h-15h,1.0,0,0
2019-01-06 13:00:00,503.0,3.5,-1.7,885531.5,-1.7,-15.0,1,0.49999999999999994,0.8660254037844387,hiver,12h-15h,1.0,0,0
2019-01-06 14:00:00,507.0,3.5,-1.5,899671.5,-1.7,-12.0,1,0.49999999999999994,0.8660254037844387,hiver,12h-15h,1.0,0,0
2019-01-06 15:00:00,520.0,3.7,-0.4,1000480.0,-1.7,-12.0,1,0.49999999999999994,0.8660254037844387,hiver,15h-18h,1.0,0,0
2019-01-06 16:00:00,519.0,3.9,0.2,1050507.9,-1.5,-10.0,1,0.49999999999999994,0.8660254037844387,hiver,15h-18h,0.0,0,0
2019-01-06 17:00:00,507.0,2.9,-0.4,745442.1,-0.4,-8.0,1,0.49999999999999994,0.8660254037844387,hiver,15h-18h,1.0,0,0
2019-01-06 18:00:00,515.0,2.9,-0.3,769152.5,-0.4,-9.0,1,0.49999999999999994,0.8660254037844387,hiver,18h-21h,1.0,0,0
2019-01-06 19:00:00,528.0,3.4,-0.3,947865.6,-0.4,-13.0,1,0.49999999999999994,0.8660254037844387,hiver,18h-21h,1.0,0,0
2019-01-06 20:00:00,553.0,3.3,0.8,1009169.7,-0.3,-13.0,1,0.49999999999999994,0.8660254037844387,hiver,18h-21h,0.0,0,0
2019-01-06 21:00:00,544.0,3.9,2.2,1154150.4,-0.3,-12.0,1,0.49999999999999994,0.8660254037844387,hiver,21h-24h,0.0,0,0
2019-01-06 22:00:00,547.0,3.9,0.3,1166915.0999999999,0.3,-9.0,1,0.49999999999999994,0.8660254037844387,hiver,21h-24h,0.0,0,0
2019-01-06 23:00:00,554.0,3.9,-2.4,1196972.4,-2.4,-9.0,1,0.49999999999999994,0.8660254037844387,hiver,21h-24h,1.0,0,0
2019-01-07 00:00:00,544.0,3.6,-3.7,1065369.6,-3.7,-12.0,1,0.49999999999999994,0.8660254037844387,hiver,0h-3h,1.0,0,0
2019-01-07 01:00:00,540.0,3.7,0.0,1078920.0,-3.7,-18.0,1,0.49999999999999994,0.8660254037844387,hiver,0h-3h,0.0,0,0
2019-01-07 02:00:00,543.0,3.4,0.2,1002486.6,-3.7,-19.0,1,0.49999999999999994,0.8660254037844387,hiver,0h-3h,0.0,0,0
2019-01-07 03:00:00,545.0,3.1,-0.9,920777.5,-0.9,-15.0,1,0.49999999999999994,0.8660254037844387,hiver,3h-6h,1.0,0,0
2019-01-07 04:00:00,549.0,3.2,0.9,964483.2000000001,-0.9,-13.0,1,0.49999999999999994,0.8660254037844387,hiver,3h-6h,0.0,0,0
2019-01-07 05:00:00,539.0,2.5,0.9,726302.5,-0.9,-13.0,1,0.49999999999999994,0.8660254037844387,hiver,3h-6h,0.0,0,0
2019-01-07 06:00:00,531.0,2.4,0.5,676706.4,0.5,-10.0,1,0.49999999999999994,0.8660254037844387,hiver,6h-9h,0.0,0,0
2019-01-07 07:00:00,532.0,2.3,0.5,650955.2,0.5,-10.0,1,0.49999999999999994,0.8660254037844387,hiver,6h-9h,0.0,0,0
2019-01-07 08:00:00,519.0,2.1,0.8,565658.1,0.5,-10.0,1,0.49999999999999994,0.8660254037844387,hiver,6h-9h,0.0,0,0
2019-01-07 09:00:00,521.0,2.4,1.0,651458.4,0.5,-12.0,1,0.49999999999999994,0.8660254037844387,hiver,9h-12h,0.0,0,0
2019-01-07 10:00:00,523.0,2.4,0.8,656469.6,0.8,-10.0,1,0.49999999999999994,0.8660254037844387,hiver,9h-12h,0.0,0,0
2019-01-07 11:00:00,543.0,3.2,-0.1,943516.8,-0.1,-10.0,1,0.49999999999999994,0.8660254037844387,hiver,9h-12h,1.0,0,0
2019-01-07 12:00:00,535.0,3.3,-1.2,944542.5,-1.2,-12.0,1,0.49999999999999994,0.8660254037844387,hiver,12h-15h,1.0,0,0
2019-01-07 13:00:00,502.0,2.9,-0.9,730811.6,-1.2,-17.0,1,0.49999999999999994,0.8660254037844387,hiver,12h-15h,1.0,0,0
2019-01-07 14:00:00,502.0,3.3,0.7,831613.2,-1.2,-19.0,1,0.49999999999999994,0.8660254037844387,hiver,12h-15h,0.0,0,0
2019-01-07 15:00:00,513.0,3.2,0.9,842140.8,-0.9,-18.0,1,0.49999999999999994,0.8660254037844387,hiver,15h-18h,0.0,0,0
2019-01-07 16:00:00,505.0,3.4,-1.8,867085.0,-1.8,-14.0,1,0.49999999999999994,0.8660254037844387,hiver,15h-18h,1.0,0,0
2019-01-07 17:00:00,499.0,3.6,-0.8,896403.6,-1.8,-13.0,1,0.49999999999999994,0.8660254037844387,hiver,15h-18h,1.0,0,0
2019-01-07 18:00:00,495.0,3.7,0.2,906592.5,-1.8,-9.0,1,0.49999999999999994,0.8660254037844387,hiver,18h-21h,0.0,0,0
2019-01-07 19:00:00,474.0,3.1,-1.4,696495.6,-1.4,-6.0,1,0.49999999999999994,0.8660254037844387,hiver,18h-21h,1.0,0,0
2019-01-07 20:00:00,486.0,4.1,0.9,968403.5999999999,-1.4,-5.0,1,0.49999999999999994,0.8660254037844387,hiver,18h-21h,0.0,0,0
2019-01-07 21:00:00,497.0,4.6,1.4,1136241.4,-1.4,-2.0,1,0.49999999999999994,0.8660254037844387,hiver,21h-24h,0.0,0,0
2019-01-07 22:00:00,491.0,4.2,2.1,1012540.2000000001,0.9,-4.0,1,0.49999999999999994,0.8660254037844387,hiver,21h-24h,0.0,0,0
2019-01-07 23:00:00,476.0,4.1,2.3,928961.6,1.4,-4.0,1,0.49999999999999994,0.8660254037844387,hiver,21h-24h,0.0,0,0
2019-01-08 00:00:00,460.0,3.3,1.5,698280.0,1.5,-4.0,1,0.49999999999999994,0.8660254037844387,hiver,0h-3h,0.0,0,0
2019-01-08 01:00:00,458.0,3.7,1.1,776126.8,1.1,-6.0,1,0.49999999999999994,0.8660254037844387,hiver,0h-3h,0.0,0,0
2019-01-08 02:00:00,470.0,4.5,2.5,994050.0,1.1,-5.0,1,0.49999999999999994,0.8660254037844387,hiver,0h-3h,0.0,0,0
2019-01-08 03:00:00,460.0,4.3,1.4,909880.0,1.1,-7.0,1,0.49999999999999994,0.8660254037844387,hiver,3h-6h,0.0,0,0
2019-01-08 04:00:00,472.0,4.9,2.7,1091641.6,1.4,-7.0,1,0.49999999999999994,0.8660254037844387,hiver,3h-6h,0.0,0,0
2019-01-08 05:00:00,467.0,5.1,2.2,1112253.9,1.4,-4.0,1,0.49999999999999994,0.8660254037844387,hiver,3h-6h,0.0,0,0
2019-01-08 06:00:00,461.0,5.2,0.7,1105109.2,0.7,-2.0,1,0.49999999999999994,0.8660254037844387,hiver,6h-9h,0.0,0,0
2019-01-08 07:00:00,458.0,5.0,-2.4,1048820.0,-2.4,-4.0,1,0.49999999999999994,0.8660254037844387,hiver,6h-9h,1.0,0,0
2019-01-08 08:00:00,447.0,4.4,-1.5,879159.6000000001,-2.4,-4.0,1,0.49999999999999994,0.8660254037844387,hiver,6h-9h,1.0,0,0
2019-01-08 09:00:00,435.0,3.7,0.9,700132.5,-2.4,-2.0,1,0.49999999999999994,0.8660254037844387,hiver,9h-12h,0.0,0,0
2019-01-08 10:00:00,429.0,3.2,0.1,588931.2000000001,-1.5,-3.0,1,0.49999999999999994,0.8660254037844387,hiver,9h-12h,0.0,0,0
2019-01-08 11:00:00,424.0,3.1,-0.5,557305.6,-0.5,-4.0,1,0.49999999999999994,0.8660254037844387,hiver,9h-12h,1.0,0,0
2019-01-08 12:00:00,441.0,4.1,0.8,797372.1,-0.5,-6.0,1,0.49999999999999994,0.8660254037844387,hiver,12h-15h,0.0,0,0
2019-01-08 13:00:00,422.0,3.3,0.2,587677.2,-0.5,-5.0,1,0.49999999999999994,0.8660254037844387,hiver,12h-15h,0.0,0,0
